"sampleID","a_f1","a_f2","a_f3","a_f4","a_f5","b_f1","b_f2","b_f3","b_f4","b_f5","win"
421,9011,9092,5856,4123,1131,10556,8630,6049,4084,1004,0
422,10299,8944,6041,3894,851,9680,8597,5980,3895,1156,1
423,9915,8646,6024,4040,962,9063,8767,5970,4232,917,1
424,10133,9245,6048,3786,975,11249,8802,5964,4018,686,0
425,10526,8461,6070,3881,950,9836,8911,5845,3978,1256,1
426,10091,9034,5755,3957,962,9449,8904,5755,3865,735,1
427,11268,9005,5891,3939,1210,8528,9300,5996,3892,1032,1
428,10092,9045,6193,3983,781,9507,8998,6005,4153,1121,1
429,8997,9151,5863,4032,844,10704,8739,5997,3987,978,0
430,10593,9088,6068,3948,1048,10269,8563,6079,4144,863,1
431,9022,8809,6075,4059,1002,10112,8969,6226,4044,1270,0
432,8465,9084,5756,4101,1036,10008,8888,6032,3954,1090,0
433,9352,9190,6047,3951,976,9851,9039,6081,3972,1024,0
434,9404,8987,6063,4301,1151,9534,8803,5981,3795,1175,1
435,9514,9228,5950,4075,995,8661,8895,5833,4054,1067,1
436,11285,8901,5984,4228,1083,10223,8652,6063,3857,1277,1
437,11308,9014,6049,4092,1206,9607,9111,6076,3649,896,1
438,10581,9434,6058,4109,1057,10423,9254,5987,3913,807,1
439,8981,8818,6005,3927,1138,10265,9079,6046,3858,979,0
440,10019,8759,6097,4004,1108,10383,9159,5937,4119,978,0
441,10390,8819,5757,3936,599,10364,8773,5910,3937,1209,1
442,9890,9123,6163,4107,1427,9208,9112,5929,4115,1042,1
443,10137,8921,5894,3981,1077,9726,8762,6153,3963,1100,1
444,9244,9226,5998,4242,774,10438,8871,6069,3800,934,0
445,8970,9042,5911,4014,1017,10224,8968,5966,3950,824,0
446,11126,9148,6001,3913,1195,8428,9178,6076,3875,1003,1
447,10214,8745,6207,4068,1017,9432,9081,6131,4072,1153,1
448,9673,9015,5960,3929,1302,9058,8929,6090,3991,1073,1
449,10260,8999,6012,4087,1285,9144,8704,5879,4154,736,1
450,11650,8763,6145,4029,940,9828,8755,5832,3967,1176,1
451,10290,8751,6027,4106,819,9505,8985,5994,3982,1096,1
452,11129,8687,6003,3981,1297,11780,8858,5877,4012,1079,0
453,11094,9053,6137,4129,804,9199,9136,6005,4209,1013,1
454,9674,8919,5933,4023,1079,9056,9013,5989,3962,1276,1
455,10610,9275,5960,4073,1096,9664,8940,6180,3973,1066,1
456,9479,8605,5929,3940,1400,10515,9062,5895,4108,883,0
457,8821,9223,5916,3827,589,10037,9157,6082,3824,1007,0
458,9039,8909,6001,4047,919,11397,9176,5986,3956,1233,0
459,9881,8772,6057,3772,1144,9567,9351,6259,3863,1075,1
460,11438,9309,6072,3818,1019,11109,8758,6175,4205,576,1
461,10084,8993,6025,4047,945,9707,8926,5972,4146,868,1
462,9358,8839,6195,4176,1095,10368,9296,6062,4094,1366,0
463,10184,9073,6028,3801,1108,10451,8767,6018,3870,1109,1
464,10558,8379,6090,4517,956,10966,8917,5870,4107,804,0
465,8964,8896,5997,4258,789,11187,9096,5859,3831,932,0
466,9156,9086,5990,3937,795,9172,9330,6117,4057,1421,1
467,8447,8907,5956,3914,1523,9810,9252,5943,4055,967,0
468,8984,9102,6132,3853,1098,10518,8952,6099,3749,830,0
469,9290,9257,5836,3960,861,9629,8984,5939,3951,1291,1
470,9766,9193,5979,3857,1020,11078,8591,6311,4142,1220,0
471,11128,8922,5923,4324,874,9970,8732,5907,3786,1439,1
472,10711,9256,5935,3953,781,9050,9265,6008,4087,1044,1
473,10218,8850,6089,3858,966,11547,9444,6195,4054,981,0
474,9547,8878,5994,4041,929,9617,8863,5818,4092,1034,0
475,9968,9094,5911,4087,1161,11131,9257,6016,3947,1010,0
476,10438,8787,5937,4228,1133,11173,8781,6086,3854,656,0
477,9597,9246,5890,4084,1071,11545,9029,6007,4254,1046,0
478,10847,9323,5834,3967,1009,10351,9117,5986,3911,1338,1
479,10878,8824,5938,4178,1229,10158,8891,5822,3962,891,1
480,9067,8660,5890,4034,1034,10369,9226,5841,3928,934,0
481,9402,9211,6146,4083,910,9507,9138,6133,3969,962,0
482,10965,9174,5987,4266,1347,11131,8930,5922,3987,802,0
483,8650,9311,6111,4018,1038,11640,9055,6132,4093,863,0
484,10336,8911,5987,4337,971,10467,9249,5932,3855,1325,1
485,10187,9151,6054,4201,1185,10379,9078,5992,4131,1122,1
486,12557,9072,6141,3922,1132,11434,8789,5940,4229,555,1
487,7816,8978,5985,3747,834,9981,9273,5740,3830,1386,0
488,9327,8770,5988,4008,1306,9903,8844,5965,3753,745,0
489,10539,8968,6008,4021,1025,9751,9254,5973,3923,592,1
490,11339,8778,5831,3952,980,7816,8831,5905,4038,1224,1
491,10672,9405,5963,4089,1105,9367,9078,5803,3818,1055,1
492,8857,8922,5738,4071,1013,9448,8772,6099,4015,1122,1
493,11792,9109,6029,4244,1317,8655,8598,6008,4009,1236,1
494,8594,9076,6055,4375,927,9720,8907,6035,4221,1036,0
495,9110,9312,6095,3877,1225,9517,9097,6023,3903,1392,1
496,9965,9133,6114,3958,572,10908,8756,5948,4327,1104,0
497,11780,9076,5974,4256,1510,10194,9206,6094,4057,813,1
498,10405,8959,6068,3772,1065,10419,8994,6019,4140,794,0
499,10584,9017,5771,3922,1081,8885,8915,5884,4015,1272,1
500,11382,8875,5749,4039,928,9926,9010,6084,3809,1206,1
501,10788,8849,6012,4294,933,10045,9027,6051,4149,1180,1
502,9020,9400,6128,3862,953,9992,9092,6005,4012,1103,0
503,10568,8541,5765,3833,1253,9838,9242,5979,4032,1004,1
504,9913,8857,6155,4060,1346,9188,8946,6096,4055,893,1
505,11426,8958,5998,3832,974,10300,8695,6124,4211,637,1
506,9805,9083,6040,3991,853,10646,9498,5945,4100,932,0
507,8778,9163,6004,3960,967,9387,8837,5817,4025,1293,0
508,10393,8938,6123,4066,949,11200,9180,5871,3980,885,0
509,10284,9040,6059,3804,1020,10186,9370,6174,3997,700,0
510,9986,8922,6065,3868,1138,10731,8896,6001,4168,1029,0
511,9155,9051,5885,3578,840,9977,9191,5995,4013,1180,0
512,9329,9264,5602,4193,1218,9645,9013,5920,3714,975,1
513,9990,8865,5851,4048,981,10168,8841,5925,3892,749,1
514,10830,8899,6021,3943,1139,10890,9378,6261,4114,795,0
515,9708,8700,6117,4212,1304,11407,9223,6127,4044,690,0
516,9303,9370,6097,3979,1267,10468,8842,5969,4043,986,0
517,7837,8890,5937,3707,894,10867,9173,5894,4005,991,0
518,10395,8970,6163,3960,764,10307,8878,5957,4111,596,0
519,10342,9070,6016,4041,946,10176,9374,5947,4253,1145,1
520,11047,8687,6172,3879,1348,10746,9010,5779,3859,1228,0
521,11173,9168,6128,4155,754,9204,9391,6018,3988,1386,1
522,9886,9143,5762,4160,563,9842,9057,6007,4001,542,1
523,11039,9062,5875,4151,1155,10692,9078,6019,3969,970,1
524,10001,8564,5919,4060,1234,9301,8896,5900,3943,837,1
525,9459,9088,5979,4026,1064,11479,8712,6169,4075,934,0
526,9321,8845,6022,4212,956,9980,9111,5974,4277,789,0
527,9722,9215,5984,3766,1086,11018,9090,6082,4129,812,0
528,10182,9080,6072,3858,1172,10325,9084,6082,4030,1317,0
529,9978,9310,5924,3828,1219,10485,9227,6048,4107,995,0
530,10161,8616,6041,4097,860,9229,8971,5862,4045,969,1
531,10159,9010,5748,3559,1144,10663,8894,5835,3654,998,0
532,10572,9060,5905,3872,790,9099,8969,6028,4106,1216,1
533,9781,8643,6215,4091,1016,9422,8751,6307,3852,1108,1
534,11308,9049,6145,3889,828,10071,9093,6311,3942,1169,1
535,10350,8798,6107,3897,1140,9901,8863,5994,3924,739,0
536,9045,9116,6030,3868,1073,8685,8971,5880,3836,866,0
537,9779,8988,6188,3914,1153,10228,8688,6007,3950,1241,0
538,10413,9008,5668,3832,848,9589,9009,6143,4054,1139,1
539,9671,9300,5729,3676,762,8871,8916,6040,4163,874,1
540,10276,8900,5871,3990,965,9912,8817,6130,3815,965,1
541,10348,9214,5960,4054,1028,9941,9197,5907,4232,1171,1
542,11043,9175,5955,4034,1307,9245,9358,6032,4187,1014,1
543,9479,9062,6067,3775,769,10264,9108,5826,4275,1262,0
544,9986,9030,6039,3950,1050,10838,9057,5977,4369,702,0
545,9546,9078,5744,4091,609,11025,8940,6105,4066,864,0
546,9098,9282,5854,4253,991,10785,8989,5904,3772,953,0
547,8521,8880,6022,3711,924,10420,8831,6021,4056,688,0
548,10156,8655,5881,3991,961,9501,8819,5861,4052,1266,1
549,10481,9235,5930,3848,1106,10004,8854,6116,3911,872,1
550,10511,9374,6168,4081,1004,9855,9260,6146,3963,918,1
551,8888,8715,6302,4011,971,9587,8808,6137,3951,803,0
552,9096,9061,6046,3886,1042,10377,9191,5987,3998,1059,0
553,9087,8737,6072,4090,1250,9842,8969,5838,4071,1194,0
554,9449,9105,5893,3917,871,8028,8746,6231,3928,1258,1
555,10136,8779,6202,4083,657,11021,8898,6222,3782,1047,0
556,10476,8901,6011,4186,1054,11101,9132,5920,4075,1024,0
557,9348,8823,6045,4055,1320,9807,9223,5933,4045,995,0
558,7709,9038,6005,4064,1202,10230,9121,5980,3872,761,0
559,10763,9277,5950,3998,903,10481,8638,5867,3999,532,1
560,10492,9011,5975,4071,817,10531,8886,6082,3876,1180,1
561,9439,8754,5889,3996,719,10424,8825,5961,3819,1219,0
562,9141,9065,6070,4096,718,11707,8892,5892,4191,1284,0
563,9760,9042,5871,3821,789,9900,9044,5995,4087,1130,1
564,10086,9482,6025,4064,1013,10054,8868,6065,4409,1135,1
565,10579,9120,5962,4225,1046,9503,8879,6168,4027,1020,1
566,11112,9320,6007,3924,624,10183,9012,6053,4033,888,1
567,9321,8783,5948,4134,1195,10470,8813,6031,4082,800,0
568,10233,8734,6241,3937,891,10073,9087,6079,4130,1414,0
569,11067,9118,6066,3737,564,9335,8927,6122,3975,1020,1
570,9279,8767,5852,4039,1244,10782,9046,6010,4038,1025,0
571,9822,8801,5998,4147,858,10979,8861,5988,3928,1083,0
572,8583,9423,5986,4143,1151,8652,8945,5983,4139,894,1
573,10230,9351,6162,4143,666,9395,8731,5624,3959,1093,1
574,9487,9182,5952,3828,1161,10099,8883,5889,4205,976,0
575,9260,9143,5974,4008,698,9569,9123,6082,4032,889,1
576,9376,9088,6059,4105,883,10099,9009,5979,3941,578,0
577,10356,8819,6200,3890,1352,8724,8694,5856,3794,891,1
578,8270,9053,5938,4168,986,9705,9028,6125,3951,1187,0
579,9660,9042,6144,3910,1155,9327,9131,5869,4023,1115,0
580,9189,9311,5830,3841,891,11160,9312,5977,3634,1142,0
581,9230,8795,5879,4074,791,9560,8935,6203,4240,1153,1
582,10380,8724,5878,4105,1042,11162,8808,5796,3959,811,0
583,10281,8717,5901,4004,1176,9809,9061,5966,3983,1372,1
584,9914,9187,6202,3983,795,9414,9128,6084,4172,917,1
585,10430,9068,5779,3921,811,11092,9034,6049,4089,1038,1
586,9518,8806,6191,3691,722,10328,8774,5985,4188,950,0
587,8381,9283,5906,3584,859,11341,9131,5971,3845,530,0
588,10924,9126,5969,3984,1008,10023,9019,6156,4090,1270,1
589,9815,8721,5960,3959,1275,9390,8479,6037,4020,1232,1
590,9708,9272,6027,4103,758,9124,9156,6086,3826,628,1
591,10126,8597,5986,4001,941,11117,9292,6158,3910,1170,0
592,10613,9092,6045,3867,1042,9310,9095,5921,3876,1164,1
593,10341,9072,6085,4411,836,10061,8667,6142,4122,1343,1
594,10742,8955,5865,3902,996,10535,9110,6056,4201,929,0
595,10037,9092,5990,3786,1149,9052,9294,5854,3898,967,1
596,9597,9115,6049,4010,995,11197,9074,5962,3839,1136,0
597,9760,8986,5940,4216,895,10513,8834,5894,3987,797,0
598,10658,9123,6088,4117,1038,7782,9018,6125,3862,800,1
599,9321,9351,6090,3978,1111,8305,8947,6075,3935,953,1
600,9237,8864,5989,3806,1037,9043,8523,6147,4011,1327,1
601,10251,9199,5887,3650,782,10304,8965,5970,4021,608,0
602,10490,9092,6037,4151,980,10376,9116,6034,3998,928,1
603,8647,9225,5967,4162,704,9598,8941,6010,4154,1218,0
604,10628,8968,5945,3960,806,9137,9102,6079,3879,810,1
605,10010,9217,6042,4018,1077,10512,9078,6169,3994,948,0
606,9855,8965,5907,4028,921,10671,8740,6023,4088,741,0
607,10886,9290,6029,3921,1392,9701,8643,6063,3823,920,1
608,11184,8975,5835,4073,806,9341,9187,6156,3951,822,1
609,9082,8942,5843,3994,689,9693,8873,5782,4445,685,0
610,10809,8940,6055,4104,991,11640,8979,6018,3950,916,0
611,9494,9043,6093,4062,1142,10004,9371,5901,4405,950,0
612,10106,8992,5842,3891,1104,9384,8737,6135,3948,1383,1
613,10385,8872,5982,4207,804,9516,8762,6120,3938,1101,1
614,10107,8842,5842,4004,1209,9903,8946,5916,3808,955,0
615,8830,9122,5946,4149,1052,10954,8925,6070,3972,790,0
616,9595,9077,6066,3753,938,10067,8633,6180,4193,841,0
617,11232,8963,6004,4097,991,10184,8977,6115,4211,333,1
618,10138,8756,6027,3931,1076,10558,9461,6015,4003,967,0
619,9331,8850,6099,4121,1368,8633,8818,6191,3973,1087,1
620,9475,8843,6018,3973,812,10500,9072,6266,3890,1064,0
621,10846,8939,6081,3711,898,10514,9285,6063,4032,683,0
622,10277,8816,5936,4096,750,11480,9091,6218,3936,995,0
623,9282,8899,6104,3784,1132,9159,8948,5994,3833,1175,0
624,10005,9187,5855,3986,766,10241,9274,5907,4068,1197,0
625,10477,8832,6068,3811,777,9879,9199,6051,3809,1318,1
626,11378,8643,6132,4010,956,9050,9298,6025,3995,1153,1
627,9295,8731,5988,4243,987,9700,8974,6055,3861,1015,0
628,9696,8992,6015,3857,1344,10102,8867,5926,3821,823,0
629,10797,8789,5907,4024,1092,9157,8814,5954,4042,862,1
630,9633,8728,6141,3790,850,9093,8893,6236,3944,826,1
631,11168,9126,5866,4132,1262,9311,8682,6065,3748,1015,1
632,10835,9044,5881,4213,727,8550,8987,6205,4148,1158,1
633,8673,8914,5927,4031,771,11677,8719,6260,4031,1007,0
634,10339,8784,5755,3771,788,10838,8851,5826,3935,1314,0
635,8865,8963,5770,3851,1176,9956,9094,6105,4026,807,0
636,8828,8855,6009,3952,791,11339,9010,6003,4007,1014,0
637,10056,9171,5968,3815,720,11376,8876,6095,4211,1206,0
638,10045,8958,5879,4330,1203,10179,9215,6247,4094,853,1
639,9974,9492,6052,4044,1631,9424,9262,5887,4038,932,0
640,11011,9222,6165,4029,958,8930,8934,5808,4107,713,1
641,10236,9209,5920,3986,1100,10576,9005,5956,4101,1252,0
642,9462,8756,6151,4131,1049,10970,9038,5952,4000,1195,0
643,10096,8951,5866,3683,1120,10462,9017,5872,3695,962,0
644,9588,8391,5876,4292,855,11252,9109,5773,4059,1197,0
645,9946,8821,6015,4042,707,10459,9084,6076,4040,928,0
646,9082,8644,5953,3787,961,9874,8945,5996,3784,1011,0
647,9908,9010,6016,3752,999,10925,9227,5960,4313,1166,0
648,10082,9204,6171,4000,1043,10129,9249,6112,4026,1153,1
649,9439,9051,5942,3800,1253,9859,9333,6143,3755,1234,0
650,10033,9121,6045,4006,1074,10294,9355,6000,4124,762,0
651,9481,9212,6077,3985,1294,9551,9034,5998,4014,917,0
652,9485,9274,5976,3968,1076,11188,8962,6009,3892,1177,0
653,9836,9039,5957,4021,844,9475,9209,6243,4051,653,1
654,10393,8795,6018,4444,935,11300,9015,5946,3939,763,0
655,9836,9234,6067,4223,780,8365,9078,5996,3840,918,1
656,10153,9135,6154,4059,1006,10963,8702,6181,3741,1105,1
657,10776,9025,6081,4130,1017,10035,8966,6096,3771,720,1
658,9772,8857,5818,4049,1008,9862,8954,6082,3962,1031,1
659,9917,8726,6084,3905,892,9004,8834,6090,4000,1072,1
660,10409,9132,6104,4163,1292,10009,9389,5941,4237,1138,0
661,8993,9007,5864,3919,1265,9295,9046,5891,3819,1115,0
662,10435,8827,6004,4137,640,10399,9021,6095,3887,1249,1
663,9572,8640,6038,3976,1731,9261,8864,6273,4037,1165,0
664,9090,8763,6036,3946,1155,11021,9038,6003,3885,1089,0
665,8586,9156,5942,4031,980,9223,8762,6087,3931,1452,0
666,9428,8845,5993,4324,954,9502,9502,5910,4071,947,0
667,9064,8966,6136,4288,944,10706,8796,6105,4104,1237,0
668,9057,9361,6067,4048,1017,11027,9092,6137,3992,969,0
669,11302,9252,6225,4246,1064,9377,8635,6010,3926,1000,1
670,9030,9360,6037,4153,1039,8237,8862,5874,3860,642,1
671,10798,9008,6133,4103,985,8798,8950,6000,3982,868,1
672,10436,8822,6027,4032,986,10038,8831,5888,3906,1108,1
673,9292,8747,5894,3880,999,12300,9191,5971,4009,1251,0
674,9511,9286,5968,3982,1034,8819,8719,5783,3945,1042,1
675,9672,8841,6105,3916,925,9269,9223,5959,4233,773,0
676,10152,8800,6106,3837,1141,9504,9019,6026,3939,918,0
677,9721,9191,6027,4082,899,10144,8784,5977,4148,947,0
678,10661,9152,5866,4197,527,9390,9034,5939,3886,1106,1
679,9766,9150,5988,3818,1300,11193,8927,6174,3798,1140,0
680,8268,8679,5980,3988,1055,8750,9157,6155,4049,634,0
681,9923,8740,5870,4217,946,9887,9183,5836,3738,1281,1
682,8518,9172,6143,4314,1041,9278,8930,5976,4170,920,0
683,10750,9098,6069,4022,1229,10999,8828,5915,4014,1112,0
684,9402,8895,6084,3876,997,9861,8837,5757,4161,967,0
685,9108,8914,6054,4026,993,10239,8827,6030,3810,1147,0
686,9527,9088,5933,4341,1060,10452,9331,5922,3698,959,0
687,10468,8856,6107,4093,1144,10826,9139,6146,3953,1229,1
688,8465,8753,5756,3998,1091,9935,8982,5810,3950,1171,0
689,10203,8951,5814,3965,960,11455,9297,5972,3923,1030,0
690,9222,8993,6088,4035,848,8727,8374,5990,3786,1177,1
691,9993,9018,6204,4099,1197,10650,9056,5978,4064,1082,0
692,10543,9258,6094,3788,1138,10221,8844,6085,4007,758,1
693,10456,9048,6036,4059,1050,9999,9202,5909,3891,1086,1
694,11202,8915,5919,4047,1377,9737,9078,6059,4365,1167,1
695,10103,8823,5953,4001,1086,11349,9297,6059,4363,1000,0
696,9439,9194,6116,3712,1089,9866,8615,6050,3857,924,0
697,11723,9056,5961,4015,816,10277,8835,5853,3966,927,1
698,9757,8969,5908,3740,1046,10505,9473,5992,3855,839,0
699,10646,8774,6121,3866,1176,10063,8963,5931,4118,967,0
700,10745,9140,5769,3902,1267,11143,9416,5901,4112,1310,0
701,10364,8921,5992,4014,877,11268,9073,5973,3882,991,0
702,11140,9115,5982,4198,1189,10276,9137,5816,3901,1000,1
703,9833,9247,6131,3964,947,10866,8983,5899,4011,1432,0
704,9015,9187,5932,4066,1110,9721,8726,6126,3983,1102,1
705,9712,8978,5833,4147,790,10042,8932,5953,3873,1102,1
706,9562,8989,6000,4043,1026,9492,8774,6129,3880,1009,1
707,10262,8819,5962,4053,835,9706,9111,6100,4082,1085,1
708,9253,9003,5653,4118,1059,8492,9023,5932,4005,752,1
709,10545,9278,5835,3951,1263,9242,9209,6143,3961,1115,1
710,9069,8820,6092,3933,735,11890,8822,5892,3989,838,0
711,11404,9087,5927,4100,855,10041,9258,6069,3974,1007,1
712,11160,8926,5982,4123,796,10781,9417,6137,3722,943,1
713,9641,8803,6044,4062,748,8474,8856,6039,3894,667,1
714,10112,8991,6039,3839,886,10041,9156,6077,3957,1265,1
715,9701,8890,6048,3938,1481,12134,8751,5960,3973,735,0
716,9035,8949,5800,4024,1099,8884,9009,6052,3719,890,1
717,7871,9172,5907,4136,872,10208,8987,6017,3826,737,0
718,9980,8997,6092,3914,565,9624,8836,6053,3948,1020,1
719,9973,8983,6014,3883,1082,10163,8967,6121,3985,1220,0
720,11314,9244,6060,3931,916,9555,8893,6090,3827,986,1
721,8404,8827,5930,3978,1063,10218,9061,6052,3911,947,0
722,9470,9125,5980,3835,1008,9179,8848,6116,4200,1122,1
723,10704,9066,6061,4160,796,9277,9006,5932,4173,1064,1
724,10274,8922,5899,3947,936,9257,8584,5936,3903,820,1
725,10097,9410,6173,3953,1151,8964,8941,6224,3948,365,1
726,9503,9174,6176,3998,1091,9481,8871,6083,3891,1318,1
727,10161,8686,5957,4137,1045,9674,8948,6081,4073,813,1
728,9811,8911,6044,3973,640,9861,8827,6054,3835,1017,1
729,10091,9142,5971,3942,1228,10544,9059,5852,4047,894,0
730,9538,8946,6022,4190,1166,9057,8931,6116,4023,652,1
731,10951,8737,5835,3836,845,8215,9544,6014,4273,977,1
732,10848,9063,5877,4099,1034,9929,9013,5926,4112,797,1
733,11069,8890,5868,3903,1541,10766,9224,5976,4299,1190,1
734,9706,8821,6158,4138,995,8694,9065,6000,3801,1083,1
735,9757,8818,6084,3861,715,10169,9155,6114,4038,932,0
736,9720,8612,6098,3830,943,11765,9062,6107,4179,1043,0
737,11099,9171,5785,3796,1224,10001,8965,6059,4258,970,1
738,9760,9037,5798,4089,1199,10088,8962,6018,3939,588,0
739,10078,8806,5884,3992,1186,9423,9150,6241,4065,826,1
740,10305,9068,6039,3973,1047,9925,8758,6099,4006,592,1
741,10543,8955,6073,4058,677,10080,9153,5960,4135,704,1
742,9786,8789,5894,4056,921,11381,8707,5765,3760,1151,0
743,11877,8923,6075,3962,946,9467,8903,6070,4076,681,1
744,9258,8849,5941,4015,701,9212,8684,6142,4061,957,1
745,8859,8687,6007,4091,1056,8847,8714,6159,4020,962,1
746,10034,9208,6135,3885,746,9736,9183,6129,3912,1281,1
747,11414,9131,6180,3938,1100,10272,8833,6003,3876,1028,1
748,10042,9091,6189,4008,893,8593,8867,6288,3851,544,1
749,10088,9027,6139,4488,988,11278,8950,5922,3826,629,0
750,10691,9227,6075,3851,822,9928,8548,6013,4291,634,1
751,9921,9049,5748,4054,976,10047,9241,6020,3965,766,1
752,10083,8839,5980,4320,1276,10038,8970,5981,4160,617,0
753,10967,9042,5929,4027,931,10926,8852,6040,4140,982,0
754,10075,8985,6164,4119,1118,10456,9224,5868,3911,1194,0
755,9398,9045,5973,4112,963,9203,9019,6023,3747,994,1
756,10316,8921,6003,4176,887,10126,8740,6235,4055,516,1
757,9127,9086,6011,3923,812,11691,8925,6216,4033,963,0
758,8833,9258,5869,3788,1120,11135,9079,6063,3938,1032,0
759,9902,8613,6106,4074,1105,10657,8901,6157,3980,1172,0
760,9119,8999,5913,4095,888,10450,8969,6359,4020,1086,0
761,10465,9399,5850,4118,1262,9093,9173,5997,3902,1260,1
762,9882,8472,5904,4017,911,9639,9075,5919,3556,723,1
763,9387,8932,5961,4126,1095,10762,9169,6033,4187,704,0
764,11298,8808,5998,4157,1311,10550,8948,6131,3803,1286,1
765,9912,8980,6094,4111,1265,9137,8722,5785,3983,1313,1
766,11137,8995,6083,4084,1127,9815,8796,5971,3869,926,1
767,9909,8974,6100,3840,942,11186,8834,5984,4335,925,0
768,9737,9240,6018,4044,767,10577,8961,6027,3912,610,0
769,10299,8815,6221,4004,958,10751,9404,6140,4183,1287,0
770,10824,8405,6066,3768,958,9154,8999,6140,3942,1025,1
771,12165,8646,6027,3977,1155,9771,8900,6008,4068,811,1
772,9172,8761,5871,4169,1027,10028,8794,5799,4004,1336,0
773,9853,8853,6113,4101,1133,9123,9146,6253,3730,941,1
774,10862,9144,6006,3848,1066,10584,8676,5949,3792,844,1
775,10273,8995,5978,3947,1152,10190,8647,6063,4087,1152,1
776,9850,8957,5994,4296,397,10613,9168,6055,3628,774,1
777,8958,9408,5907,4065,756,9889,9096,6042,4019,917,0
778,9777,8773,5996,3968,944,9957,8962,6028,4064,976,0
779,9852,9223,6009,3985,980,10602,9197,5872,4224,458,0
780,9935,9046,6149,4152,1433,8716,9246,5941,4099,904,1
781,11290,8929,6043,3954,1237,10509,8877,5810,4054,991,0
782,9630,9308,5922,3930,870,10013,8821,5812,3852,922,0
783,8739,9140,5809,4071,709,9716,9075,6058,3954,1124,0
784,10397,9051,6013,3969,766,9790,8933,6150,4333,882,1
785,9910,8937,6116,3822,939,9786,8990,6199,3870,966,1
786,9837,8990,5781,4180,805,10541,9270,5896,3906,846,0
787,10508,8953,6202,3842,1288,10074,8840,6028,3951,1050,0
788,7675,9224,5868,3847,1199,9920,8801,5923,4060,981,0
789,9557,9174,6104,4203,566,8829,8719,6111,4040,657,1
790,9877,8940,6186,4056,858,9213,9145,5770,4023,1108,1
791,10484,8934,6041,3818,1043,9295,9199,5750,4119,859,1
792,9791,9168,5936,4084,1038,10266,9213,5712,4161,1044,0
793,9196,8767,5964,3942,1041,9559,9035,5897,4013,1332,0
794,10298,8843,6145,3843,756,11055,8782,6026,4078,845,0
795,10016,9186,6066,3805,980,10547,9284,6097,3723,1125,0
796,10088,8981,5999,4225,857,10555,9132,6074,3954,709,1
797,10925,9020,5900,3958,1225,8366,8635,5940,4160,738,1
798,9566,9108,6030,4137,515,10221,9252,5964,4012,397,0
799,9001,9055,6146,3855,1371,9648,9223,6163,4033,1052,0
800,8976,9003,5878,4090,1218,9944,9259,6082,4144,794,0
801,9181,9032,6192,3932,1112,10813,8781,5895,4051,794,0
802,8890,8937,5975,4305,1299,8661,9433,5895,3765,733,0
803,9961,8840,5971,4090,1081,9292,9191,5990,4003,1010,1
804,11449,8962,6137,3897,773,9228,8880,6093,3677,1066,1
