"sampleID","a_f1","a_f2","a_f3","a_f4","a_f5","b_f1","b_f2","b_f3","b_f4","b_f5","win"
421,11290,9039,6020,3863,1031,10325,9310,5804,3915,991,1
422,11246,8785,5848,4108,1130,10651,9000,5803,4115,1037,1
423,8749,8871,6224,4101,1182,10622,9100,5901,3999,1032,0
424,9933,9489,5940,4038,1125,9188,8889,5943,4022,1223,1
425,10383,8836,6077,4378,1129,9371,9002,5941,3958,1120,1
426,12415,9082,6215,3922,1251,9434,8921,6105,4031,964,1
427,10950,8956,6214,4126,937,9897,8810,5813,4220,818,1
428,10237,8889,6005,3979,949,9467,8798,5838,4077,850,1
429,8795,8967,5932,3844,1002,9742,8960,5984,4125,1103,0
430,10605,9256,5998,3956,1085,9926,8957,6028,3700,866,1
431,10237,8965,6059,4134,997,10143,8602,6020,3918,1001,1
432,10582,9141,6167,4134,1158,9487,9283,5913,4081,709,1
433,9392,9059,6127,3853,909,9784,8788,6200,3976,1093,1
434,8464,8808,5933,3974,1447,9295,8957,6161,4201,1314,0
435,10207,9156,5840,4015,970,8780,8902,5981,3908,891,1
436,10358,9106,6206,4180,1270,11320,9291,5757,3816,1073,0
437,9630,9202,5947,3997,1266,10922,9054,5783,3913,914,0
438,10375,9096,5880,4015,754,7817,8661,5894,3761,899,1
439,8794,9112,5936,4065,599,11884,8815,5714,4377,598,0
440,12249,9007,5860,3872,1404,10114,8775,6021,3814,970,1
441,10383,8698,6148,4117,1041,9376,8894,6034,3751,1100,1
442,10418,9100,6021,3956,803,9024,9090,6065,3865,941,1
443,9651,8997,5928,4007,859,10686,9174,6103,3999,681,0
444,9307,9274,6123,4122,931,10318,8676,5874,3953,785,0
445,10024,8853,5967,4036,1256,9953,9305,6076,4059,955,0
446,10107,9004,6001,3946,817,10218,9008,6091,3826,1322,1
447,10732,9135,5968,3960,1135,10394,8866,5920,4043,1005,1
448,9741,9097,5925,3743,1045,10611,8708,6084,3818,496,0
449,10105,8890,5854,3936,925,11152,8625,6058,3992,1188,0
450,10469,9024,5816,4156,795,9645,8886,6147,3805,1418,1
451,10505,9156,6193,3937,1347,10732,8970,6046,4012,1070,0
452,9825,8976,5887,4011,1313,10214,9002,5878,3921,906,0
453,8612,9193,6148,4103,859,8338,9252,5883,3834,1161,1
454,10507,8957,5905,3943,1284,10316,9032,5882,3778,826,0
455,10121,8939,5854,3947,789,11396,9175,6070,4067,1100,0
456,10266,9029,5914,3945,821,8779,8835,6013,4072,1041,1
457,10767,8838,5961,3891,1382,10721,9428,6189,3914,927,0
458,9061,8866,5990,4007,897,10059,9106,6037,3630,727,0
459,9431,8533,5928,3932,932,10423,8909,5738,4252,862,0
460,9308,8944,5981,4062,509,10059,8952,6119,3830,1170,0
461,8887,9041,6074,3929,949,10882,8959,6013,3989,861,0
462,9745,8942,6142,3932,933,10152,9314,5724,3964,1004,0
463,9699,8832,5901,4181,1140,9942,8676,5822,4086,585,0
464,9363,9170,5685,3876,1101,11049,9008,6011,3953,1100,0
465,8523,9310,5972,4255,783,11025,8992,5928,4236,1197,0
466,10015,9317,5937,3772,1385,9819,8842,5913,3934,946,1
467,8538,9107,5839,4088,948,9880,9003,5969,4016,1110,0
468,10284,8862,5955,3880,790,10366,8858,5924,3855,990,0
469,9959,8925,5598,3833,1087,9289,8839,6192,4133,894,1
470,8994,9248,5992,3921,767,9035,8712,5925,3879,1068,1
471,9774,8665,5976,3937,900,10142,8779,6031,4039,1056,0
472,10559,9024,6119,4167,1088,10360,8654,5947,3823,512,0
473,10129,9046,5856,4018,965,10000,8842,5938,4407,1011,0
474,10419,9085,5821,3807,1301,8423,8873,5835,3944,1140,1
475,8863,8913,5957,4003,1125,9534,8757,5864,3909,1176,0
476,9598,9189,6115,3966,1072,10267,9171,5958,4096,1134,0
477,12049,8937,5997,3996,711,10169,9270,5960,4068,1092,1
478,9931,8751,5919,3898,1072,11459,9010,6048,3944,1201,0
479,10439,8840,6016,3835,1190,9821,8976,5747,3996,941,1
480,10296,9200,5850,4038,758,9038,9212,6005,4243,998,1
481,9408,9078,6153,3837,665,9721,9190,6049,3848,984,0
482,9326,8956,6165,3966,968,10380,9252,6145,4113,1056,0
483,10657,8635,6056,3983,1347,10213,8929,5846,4117,1233,1
484,10854,9089,6027,3870,1049,8518,9018,6143,4264,1077,1
485,10153,8752,6041,4093,896,9763,8401,5987,3876,1108,1
486,9762,8938,5905,3993,1040,10079,9006,6130,4028,658,0
487,10674,9064,5919,3838,1157,9851,9272,6081,4053,758,1
488,10273,8752,6008,4008,1461,10686,9056,6053,4075,1049,0
489,8767,9196,5942,3965,1303,10743,8875,5850,4092,958,0
490,9806,8999,6135,3948,1001,9688,8963,5886,3843,1237,1
491,9226,9008,6030,3862,952,8956,8877,5820,3720,1282,1
492,10263,9193,6182,4087,957,9097,8884,6053,4178,1055,1
493,10516,9045,6134,4130,1131,9357,8519,6065,4211,592,1
494,10058,9188,6000,4307,883,9605,9023,6066,3808,1176,1
495,10414,8987,5930,4088,1137,10307,8815,6028,4193,1255,0
496,9247,9018,6190,3967,890,8509,9171,6135,4050,918,1
497,10124,9146,5863,4254,938,10490,9112,6014,3968,1050,1
498,9830,8697,5983,4075,1074,8554,8969,5889,4223,1288,1
499,10623,9126,6161,4103,754,8881,9033,5899,4251,1384,1
500,8111,8655,6240,4151,699,9438,8950,6083,3917,711,0
501,9851,9249,5997,3901,765,10556,9387,5944,4156,928,0
502,10964,9074,5913,3870,857,9617,9230,5868,3867,1049,1
503,9427,8766,6137,4378,1058,11324,8818,5993,4224,1304,0
504,10841,8992,6241,3991,1099,10705,9042,6147,4351,665,0
505,11074,8489,5901,4128,900,10893,9295,5978,3959,1192,0
506,9780,8856,5972,4037,971,9460,8887,6028,4001,842,0
507,9622,8884,6095,3921,1112,10552,9090,6103,3797,1056,0
508,11328,8752,5884,4012,613,10565,9126,5668,4191,837,0
509,9261,8816,5906,3717,805,10324,8905,5953,3803,861,0
510,10600,9139,6151,4078,1217,10936,8941,6451,4073,1102,0
511,10375,9011,6330,4066,860,9183,8999,6058,3995,1224,1
512,8967,8746,6081,4084,973,9026,8667,6010,4003,1151,0
513,9609,9317,5971,4003,1085,10496,9079,5955,4113,1219,0
514,9854,8812,6174,4190,885,10234,9147,6043,3914,875,0
515,10408,8748,5856,4095,1019,10498,8890,5895,4018,996,0
516,9548,8933,5900,4114,866,10385,8781,5921,3832,1089,0
517,10703,9083,5853,3972,1160,11262,8808,6227,3970,1055,1
518,9678,8714,5907,3938,1075,9326,9271,6085,4064,797,0
519,10242,8925,6065,4077,1447,10550,8999,6027,3633,995,0
520,9456,8936,5971,4028,618,10804,8959,5906,3879,1110,0
521,9329,8991,6131,3898,949,11029,8859,6258,3924,990,0
522,9757,8812,5977,3950,1369,9863,8888,5908,3912,797,0
523,11082,8866,5973,4079,788,9157,9149,6009,4116,889,1
524,10568,8996,6207,4194,1407,9268,8949,5951,4392,872,1
525,9702,8906,6260,3920,734,11064,8933,6014,3756,1236,0
526,9369,8949,5828,3818,953,10154,9115,6117,3826,869,0
527,10420,8890,5986,4157,1014,8811,8912,5842,4008,933,1
528,9645,8410,5709,3812,722,10199,9061,6006,4150,844,0
529,11018,8738,6001,3764,878,11046,8745,5968,4061,812,0
530,11621,8862,5942,4121,944,9883,9039,5965,3981,688,1
531,9636,8733,6221,3991,1122,10576,8472,5840,3969,1431,0
532,10109,9217,6054,4198,859,9429,9059,6003,4072,1147,1
533,9450,8943,5927,4103,1384,9857,8777,6037,4180,965,0
534,10266,8821,5999,3994,865,9857,8892,5991,3786,1042,1
535,9133,8896,6112,4275,950,9960,8885,5995,4066,1154,0
536,9379,8831,5993,3915,835,9254,8883,6108,4100,881,1
537,10385,9159,5900,3653,1118,9987,8584,6297,4106,1030,1
538,10786,9078,6031,4109,642,8779,8910,5867,4135,784,1
539,12348,9083,6029,4083,997,10247,9335,5839,3834,1222,1
540,9252,9063,6156,3815,809,11048,9187,6144,3988,1164,0
541,12030,8950,6053,4050,1215,11646,8648,6048,3957,1188,1
542,10975,9282,6168,4175,1259,8958,8988,6041,4189,982,1
543,10905,8971,6093,3992,1080,9353,8948,6076,3848,1062,1
544,10333,8960,6064,3809,940,11218,9171,6064,3952,1211,0
545,9524,8929,5939,4014,1024,8839,9076,6124,4000,654,1
546,11197,8992,5845,3848,1199,10002,9332,6072,4044,1125,1
547,10195,8990,6167,4083,1060,10355,9225,6212,4163,1133,0
548,9708,9060,5887,4043,635,10048,8936,6022,3966,761,1
549,10410,9121,6251,3993,954,10215,9311,5817,4064,1157,0
550,9474,8893,6049,4076,1124,10032,8738,5963,4103,1082,0
551,9375,9298,5932,4033,1140,9686,8777,6143,3876,972,0
552,10033,9262,5954,4116,958,10636,9135,6057,4023,971,0
553,9513,9083,6286,4134,1050,9296,8851,6243,4294,1241,1
554,10781,8814,6114,4002,937,10569,8711,5900,4218,954,0
555,10156,8897,6087,3888,1068,9268,8893,6087,4084,1114,1
556,8848,9367,6059,4057,1258,9658,8908,5940,4209,687,0
557,9870,9158,5990,3921,1097,9778,8980,6014,3725,1147,1
558,10406,9128,6225,3812,928,10198,9133,5877,3908,1270,1
559,10933,9254,5961,4017,813,9783,8863,6035,3899,1190,1
560,10849,9033,5950,3975,1226,9464,9086,5648,3845,1168,1
561,10115,9107,5986,4319,1166,9161,9120,5873,3815,747,1
562,9803,8937,5812,3925,1059,9590,8906,6001,4227,829,1
563,9013,8742,6111,3795,1418,9156,9139,5986,4117,1039,0
564,8556,9006,6075,4151,798,9622,8998,5890,4145,1017,0
565,8289,8846,6091,4176,992,11156,8885,5961,4292,1157,0
566,9869,8902,5935,4174,1063,9922,8791,5952,4307,808,0
567,10011,8869,6074,4449,1209,8937,8984,5877,4200,1137,1
568,10234,9283,5968,4100,1026,10408,8653,5934,4063,1187,1
569,10229,9013,6049,4181,1317,9259,9473,6215,4303,1045,1
570,10311,8953,5802,3876,1029,9983,9462,6046,4201,737,0
571,8961,9183,5936,3929,1286,11565,8940,5695,3829,883,0
572,9887,8911,5787,3653,1074,10247,8693,5853,4006,1022,0
573,11109,9060,6200,4121,979,8633,8938,6147,4205,1310,1
574,8267,9331,6127,3957,1284,10578,9335,5890,3918,842,0
575,11468,8860,5787,3971,862,11519,8637,5918,4125,572,0
576,10858,8897,5909,4095,760,9892,9018,6032,4223,1003,1
577,10452,8768,6059,3832,795,11328,8930,5866,4250,1131,0
578,9685,9009,6034,4168,411,10171,8904,6188,4255,797,0
579,11348,8902,5898,4187,886,9712,8836,6069,3694,1112,1
580,10413,8813,5965,4165,571,8928,9152,5915,4137,1013,1
581,10473,8942,5973,4006,830,9652,8966,5774,4055,957,1
582,10079,9024,6123,4067,1049,10421,8929,5737,4069,844,0
583,10134,9172,5854,3890,688,10357,8731,5955,3934,372,1
584,9524,8969,6012,3909,893,9419,9074,6168,4018,690,0
585,9820,8918,5966,3823,1150,9795,8986,6110,3795,1059,0
586,10388,9403,5893,4049,1304,10180,8896,6162,4146,1052,1
587,8279,9187,5828,4128,949,9176,8807,5924,3809,908,0
588,9864,8995,6125,3706,864,10341,9096,6050,4163,1196,0
589,10549,9085,5935,4075,888,10534,8868,5990,4220,795,1
590,9542,8952,5941,4115,1418,10256,8822,5945,3952,1070,0
591,10306,9021,5959,4227,990,10221,8848,6123,4172,859,1
592,10080,8665,5851,3912,1315,9592,9171,5986,3969,798,1
593,9404,8754,5789,4159,1201,9665,8785,6066,3959,1193,1
594,10190,8864,5987,3863,1203,9767,9481,5956,4336,1106,0
595,10599,8664,6087,3819,1150,9837,9053,5908,3989,1046,1
596,8304,8876,6042,3818,1078,11354,9074,6195,4050,1404,0
597,10562,8989,6094,4043,777,10001,8941,5967,3899,738,1
598,10903,9207,5983,4093,1090,12014,9224,6097,3883,1251,0
599,10357,8808,6098,4116,1344,9614,9014,6093,4005,1224,1
600,8446,9105,6403,4249,974,9674,9422,6043,4265,1255,0
601,9219,9050,5630,4085,1315,8598,8510,6154,3979,1317,1
602,9462,9108,6184,4147,1329,10800,9115,6146,3824,694,0
603,9776,9046,5973,4228,894,8735,9237,6134,3735,1130,1
604,9880,9252,5870,3960,920,10613,8818,5952,3738,1017,0
605,10573,9120,5918,4270,1024,9718,8979,6123,3972,1090,1
606,8654,8959,6032,4135,988,9964,9028,5902,4159,794,0
607,8990,9133,6068,4182,1031,8898,9181,6155,3922,481,0
608,9061,9035,6179,3953,824,10791,9057,6075,3866,490,0
609,10472,8487,6035,3908,1038,9505,8949,6091,3637,1399,1
610,9939,9041,6077,3981,877,10437,9227,5967,4109,911,0
611,12222,9080,6309,4283,1189,10697,8776,5966,4045,1223,1
612,10505,9087,5942,4243,1109,9720,9066,5902,3911,910,1
613,9148,8958,6020,3734,997,9827,9199,6008,3739,1213,0
614,10570,9195,6044,3867,1094,9937,8855,5936,3837,1499,1
615,10042,8662,5890,4335,1014,8686,8931,6078,3997,942,1
616,10559,8804,5996,4069,1150,9683,9315,5866,3846,894,1
617,9503,8975,6170,4175,827,11587,9073,5884,3968,983,0
618,9065,8981,6028,4079,789,8950,9130,5880,3896,1056,0
619,9281,9021,5917,4004,1482,9844,8725,5951,3954,795,0
620,9473,9050,6285,3775,1217,10928,9185,6103,3930,920,0
621,9528,8949,5980,3845,1181,11314,9171,6130,3820,1206,0
622,9902,9072,6209,3931,1062,9708,8616,5960,4112,1194,1
623,10646,9059,6205,4081,955,10381,8902,5934,4125,1173,1
624,9832,9062,6056,3830,741,9426,9267,5911,3864,1038,1
625,9518,8804,6161,3861,1176,9899,8727,6023,3991,768,0
626,9125,8871,6105,3903,919,9709,9275,6013,3936,837,0
627,9340,8711,6019,4200,1063,10421,9229,5970,4210,1008,0
628,9612,9137,5881,4029,683,9688,8942,6046,3731,878,1
629,10474,8882,6079,4096,1344,10145,8764,6087,4102,859,0
630,10758,9048,5944,4081,1423,10998,8737,5974,4140,876,0
631,10165,9130,5971,3836,853,10094,8902,5901,4141,1148,1
632,9306,9017,6066,4093,1025,9873,9069,5883,4096,780,0
633,10498,9687,5754,3895,915,8823,8972,6005,4029,1130,1
634,10082,8794,6002,4090,1377,11830,9189,5999,4154,1224,0
635,9630,8950,6164,4002,897,9791,9013,5995,3989,1361,1
636,9234,8992,6001,3742,828,10830,8954,6166,4135,1000,0
637,9183,8963,6209,3899,1460,9818,8966,5995,3934,1071,0
638,9540,9288,6230,3977,701,9672,8915,5881,3955,853,1
639,10653,9007,6323,4052,1489,9930,8909,5882,4251,1228,1
640,8498,8891,5996,3886,609,9112,8768,6073,3955,1043,0
641,9431,9030,6280,4120,953,10710,8875,5880,4053,1127,0
642,8997,8643,6080,4140,1044,9651,9138,6113,3903,446,0
643,8654,8921,6057,3975,1020,10928,9015,6029,3927,975,0
644,8225,8858,6132,4151,1091,9713,8960,6067,3937,732,0
645,9324,9227,5929,3687,1235,9123,8833,6201,4099,1106,1
646,8655,9259,6163,3956,555,9340,8875,6132,4093,1122,0
647,9292,9039,5924,4098,963,9833,9200,6072,4052,1184,0
648,10240,8996,6042,3795,923,9635,8813,6296,4154,1403,1
649,11312,8727,6086,4019,1197,9454,9109,6209,3948,1109,1
650,10224,8569,5798,3786,949,10026,8935,6080,4268,943,0
651,9165,9325,5921,4144,1149,9883,9000,5926,3814,1240,1
652,10307,8867,5984,3880,923,9356,8795,6265,4011,1288,1
653,9069,8853,6257,3691,1068,10495,9120,5929,3885,1265,0
654,10089,9089,5990,4005,1324,10727,9174,6188,4074,979,0
655,10093,8820,5959,3845,709,10324,9340,5957,3943,632,0
656,11483,8658,6057,3908,1014,10272,9007,6035,3986,1034,1
657,9305,9069,6118,3913,897,11582,9324,5975,3970,1017,0
658,9828,9265,5924,3792,998,10388,8878,6032,3915,717,0
659,10546,8971,5995,4164,930,8917,9026,5823,3954,1349,1
660,10220,9012,6122,4011,1130,10594,9114,5997,4068,1374,0
661,10404,9159,5857,3873,1077,10436,8820,5877,3964,606,1
662,7990,8960,6170,4056,916,10888,8623,6084,4113,1238,0
663,10784,9109,5946,3952,830,10211,9142,6106,3980,878,1
664,10091,9153,6046,3875,657,11514,9185,5898,3964,969,0
665,9877,8984,5806,4002,1079,8018,8738,5951,3991,1033,1
666,10506,8683,6203,4247,1156,9069,8976,5968,3598,954,1
667,10288,9034,6081,3851,720,10231,8831,6063,4041,485,0
668,10308,9083,6071,3946,1028,9910,8880,5953,4051,1085,0
669,10785,9047,6199,4543,1046,11557,9258,6058,3885,1036,0
670,11757,9084,6031,4074,901,9521,9158,6104,4013,1054,1
671,10689,8863,5806,3919,591,8312,9138,6026,4290,1333,1
672,11510,8936,6089,3789,928,10537,9074,6037,3892,677,1
673,10258,8660,6028,4303,878,9314,8984,5831,4210,1031,1
674,8929,8855,6011,4132,904,10156,9313,5762,4008,1038,0
675,11526,8903,6005,4035,783,9136,8765,6019,3989,1197,1
676,8591,9210,5909,4047,871,9594,8883,6102,4021,1011,0
677,11079,9005,5965,4105,1036,11039,8890,5864,3746,1342,1
678,10331,9284,6099,4109,1063,9576,8903,6174,3994,1160,1
679,10040,9314,6020,3979,985,9976,9326,6034,4075,498,0
680,11392,8907,5935,4068,1427,8932,8914,6167,3860,1173,1
681,10399,9097,6144,3845,1176,10587,8831,5722,3956,737,0
682,10373,8908,6130,3788,883,10065,8491,5994,4081,1197,1
683,10401,9151,5979,4091,797,10392,8958,6000,3943,684,1
684,10521,8866,5996,3914,975,9422,8647,6069,4028,798,1
685,10025,8680,6001,4262,1155,10945,8765,5856,3718,777,0
686,9720,8734,5913,3847,954,9547,8857,6008,3986,853,1
687,8196,8800,6009,3820,1194,10024,8944,5893,4196,906,0
688,10968,9004,6048,4256,1006,10037,8772,5807,3879,1196,1
689,9304,8934,6103,4018,1060,10275,9060,5994,4095,1569,0
690,11180,8559,5881,3976,1186,9574,9105,6023,3810,1144,1
691,10112,8882,5932,3932,1126,8806,9364,5974,3830,1157,1
692,9919,9143,6129,4145,516,9322,8808,5800,3985,1182,1
693,9766,9452,6100,4226,1155,9354,8905,6024,3964,1118,1
694,9367,8978,5859,4013,1338,10933,8742,6103,4089,728,0
695,9367,9305,6069,3938,991,9814,9201,5939,3955,923,0
696,10607,8820,6052,4054,868,9679,9365,6111,4017,1172,1
697,9896,8867,6019,4083,657,10575,9077,6027,3621,1014,0
698,10850,8797,5961,4169,1147,10006,8924,5914,4114,1313,1
699,10557,9122,6049,4301,1136,9473,8897,5906,3979,1027,1
700,10503,9112,5889,4116,778,10238,9148,5979,3849,768,1
701,8731,9155,5923,3985,767,11464,8905,5926,3996,1132,0
702,10120,9264,6193,3993,1287,10540,8877,5778,3990,1402,0
703,9810,8594,6192,4000,894,10552,8681,6053,3951,983,0
704,9202,8896,5932,4107,1082,9454,8879,5904,3999,1311,0
705,9004,9204,6093,4306,1129,10507,8638,6035,4272,864,0
706,11635,9052,6064,4103,1117,9547,9408,6084,4056,610,1
707,9223,9262,5722,4061,1001,9917,9210,5936,3977,932,0
708,11091,9359,5896,3938,1117,10771,8787,6099,4010,840,1
709,10487,9044,5768,3975,754,8968,9158,5931,4104,1281,1
710,11087,8930,5779,4043,1201,10184,8918,5959,3992,1141,1
711,10280,8780,5758,3884,781,10662,9367,6327,4047,1387,1
712,9629,8835,6014,3895,1019,11606,8831,6001,3925,1258,0
713,9608,8640,5806,4017,870,9849,8807,5820,3942,1071,1
714,11623,9034,6039,4046,739,9885,8888,6123,4181,603,1
715,10755,8897,6000,4110,956,9388,9426,6126,4222,1618,1
716,10198,9007,6234,4232,1051,9822,9060,5881,3924,986,1
717,9663,9053,5972,4034,1131,10123,9166,5921,3552,997,1
718,10430,8927,6026,3841,966,9429,8950,6317,3998,772,1
719,10337,8661,6057,4122,876,9074,9224,6130,4092,907,1
720,9057,9153,5889,3884,678,10722,8991,5845,4101,1168,0
721,10360,8870,6204,4149,1030,9741,9025,6261,3850,1233,1
722,10055,9197,6056,4155,1060,9943,8788,5961,3962,913,1
723,10726,9160,6159,3663,912,9600,9084,5991,3894,844,1
724,10256,9083,5971,3960,810,9329,9208,6256,4072,1065,1
725,10470,8769,6102,3935,1071,10635,8657,5922,4012,1139,0
726,9082,8950,6057,3801,1141,10294,9367,5954,4019,1174,0
727,9772,9172,5853,4030,779,9059,9072,5947,3977,1026,1
728,10218,9027,6014,4205,1055,9629,8760,5866,3782,1001,1
729,10808,8999,5874,3956,1048,10867,9008,5961,3948,1018,0
730,10710,8664,6015,3999,1008,9973,8993,5963,4071,993,0
731,8971,9499,6231,3714,1290,7833,8799,6070,4159,989,1
732,9485,8868,6100,4047,1456,9024,9123,5952,3810,999,1
733,9403,8980,5948,4083,1121,9703,9311,6075,4041,1053,0
734,10548,9058,6013,4110,1019,10849,8730,5960,3995,709,0
735,12051,8936,6127,3919,619,11608,9267,5821,4122,1006,0
736,8966,9136,6111,3895,1002,9295,9074,6038,4031,910,0
737,9211,8768,6073,4053,1030,9675,9272,5905,4080,887,0
738,10848,8943,5868,3545,1430,9211,8784,5981,3950,934,1
739,10538,9291,5933,4013,761,8365,9239,6045,3891,907,1
740,10004,8839,6077,3981,1128,9033,8744,6005,3880,1262,1
741,9393,9215,6251,4215,938,9010,8737,6022,3777,875,1
742,9816,8915,5923,3711,1200,9033,9074,6082,3934,705,1
743,11257,9003,6023,3898,871,9581,9238,6108,3984,1179,1
744,10720,8783,5935,4309,1003,8919,9066,6022,4272,895,1
745,9287,8974,6017,3962,778,9688,8813,5876,4185,1200,0
746,9357,8910,5919,4239,1694,10701,9259,6052,3854,874,0
747,10647,8983,6046,3737,1179,10449,9049,6022,3958,709,0
748,9660,8926,6124,3860,664,9213,9304,5944,4132,1282,1
749,9809,9094,6100,4289,1155,9258,9305,5853,3852,1365,1
750,8960,8651,5992,3978,967,10660,8801,5712,4100,1012,0
751,10035,8813,6204,3901,570,9578,9110,6143,3846,1270,1
752,11034,9273,5989,4036,1021,8824,9131,5854,3902,1245,1
753,11187,9208,6027,3956,1219,10818,9077,5941,4056,1096,0
754,9412,9084,6311,4023,1156,9122,9039,6006,3805,1098,1
755,10728,8981,5926,3967,990,10800,8908,5959,4058,594,0
756,9008,8956,5901,4033,1170,9745,9101,5888,4113,808,0
757,8989,8958,6250,4235,1106,10441,9018,6095,3895,989,0
758,9544,9197,6102,4027,1242,10417,9208,5915,3817,979,0
759,8864,9387,6158,4099,1194,9920,8875,6025,4009,1119,0
760,10087,9202,5949,4025,1204,10218,8882,5851,4246,967,0
761,9286,8682,5967,4307,1090,11118,9107,5970,3834,857,0
762,9609,8902,5881,3939,888,9898,8996,6066,3847,900,0
763,8587,8685,6103,4193,557,10250,9033,5955,4246,747,0
764,9683,9126,6064,3956,1134,11489,8960,5904,3948,1214,0
765,9344,8560,6110,3978,927,10293,8853,6089,4006,981,0
766,10695,8903,5950,4162,1057,9088,8790,5970,4170,983,1
767,9749,9201,5848,3923,947,11023,8975,6226,3861,986,0
768,10305,9195,5907,3918,984,9948,8735,6088,3945,1118,1
769,10714,8992,6222,3897,999,11478,9312,5906,3864,904,0
770,9488,8902,6174,4164,735,9541,8807,5923,4136,994,0
771,8311,9266,6080,4041,1449,9513,8738,5917,4039,1098,0
772,9047,8685,5903,4041,969,10171,8695,5986,4197,1026,0
773,11015,8563,5851,4053,644,9884,8969,5873,4008,994,1
774,11264,8976,5836,4254,1157,9592,9028,6050,4153,1491,1
775,9140,8763,5844,4148,1016,9698,8722,5958,3943,1316,1
776,9261,9136,5974,3961,811,10912,8962,6044,3858,871,0
777,10502,8817,6051,3978,689,10359,8770,5966,4109,815,1
778,9229,8963,6106,4183,1361,9824,9105,5946,4134,1109,0
779,10956,9167,5910,3867,1171,10617,8977,5947,3991,1230,1
780,8931,9163,5956,3950,733,8166,9135,5891,4149,1066,1
781,8769,8840,6093,4014,1134,10712,8720,6042,4107,979,0
782,10413,8915,6043,4016,561,9992,9068,6260,3941,940,1
783,10227,9558,5981,4070,1156,9166,9119,5899,4165,1043,1
784,10506,8928,5959,3831,767,10551,8817,6158,3937,930,1
785,9269,9138,6078,4259,1099,9490,8973,5864,3845,1056,1
786,12139,8556,5866,4104,925,9012,9025,6084,4099,1186,1
787,9894,9359,5934,3816,1126,10065,8605,5876,3813,958,0
788,9381,8848,6027,4203,806,9816,9204,5995,3989,1003,0
789,10488,9086,6059,4002,1021,10702,8920,6178,3968,850,0
790,9569,9677,5940,4104,1118,10292,9061,6006,4017,810,0
791,8983,9344,6121,3929,1141,9432,8970,5730,3832,864,0
792,10483,8719,5887,4302,1286,9684,8979,6250,3973,1042,1
793,9814,9209,6113,4060,1099,8452,9036,5844,3870,827,1
794,9441,8952,6115,3998,928,9209,8641,6177,3619,1250,1
795,10100,9096,5948,3962,923,10450,9357,5986,4139,1288,1
796,9791,9154,5926,4082,649,11023,9451,5787,3829,914,0
797,9271,9153,5995,4103,1081,10890,9552,6133,3763,763,0
798,10488,9208,5923,3876,1150,9855,8638,5824,4060,547,1
799,9682,9242,5949,4072,1246,10493,8642,6196,3912,966,0
800,8276,8958,5805,4110,994,8796,9023,6022,4281,888,0
801,11116,9098,6059,4098,1062,9183,8908,5969,3951,1068,1
802,10798,8791,5939,3988,1368,9332,8843,5859,3909,1184,1
803,8950,8856,5935,4148,1099,10506,9077,5989,4067,1177,0
804,10214,8981,6016,3799,754,10643,9197,6044,4022,1318,0
